repoName,repoOrg,contributor_login,contributions
CNTK,Microsoft,jhludwig,2
CNTK,Microsoft,jonsafari,2
CNTK,Microsoft,JonasKloseBW,2
CNTK,Microsoft,tuzzer,2
CNTK,Microsoft,miguelgfierro,2
CNTK,Microsoft,taeguk,2
CNTK,Microsoft,wrichert,2
CNTK,Microsoft,Eversole,2
CNTK,Microsoft,guhernan,2
CNTK,Microsoft,wengong-jin,2
CNTK,Microsoft,frankibem,2
CNTK,Microsoft,AhmedOS,1
CNTK,Microsoft,anwald,1
CNTK,Microsoft,CarlMungazi,1
CNTK,Microsoft,kant,1
CNTK,Microsoft,dfhar,1
CNTK,Microsoft,rold2007,1
CNTK,Microsoft,davidarh,1
CNTK,Microsoft,felixonmars,1
CNTK,Microsoft,GeoffChurch,1
CNTK,Microsoft,HthSolid,1
CNTK,Microsoft,ivanst0,1
CNTK,Microsoft,progschj,1
CNTK,Microsoft,jasondwilliams,1
CNTK,Microsoft,karolzak,1
CNTK,Microsoft,juice500ml,1
CNTK,Microsoft,liwchang,1
CNTK,Microsoft,BorisJineman,1
CNTK,Microsoft,wilhelmtell,1
CNTK,Microsoft,mikhail-barg,1
CNTK,Microsoft,moprescu,1
CNTK,Microsoft,pzread,1
CNTK,Microsoft,RobPethick,1
CNTK,Microsoft,rogersachan,1
CNTK,Microsoft,rwightman,1
CNTK,Microsoft,ryanolson,1
CNTK,Microsoft,samjabrahams,1
CNTK,Microsoft,slayton58,1
CNTK,Microsoft,yoavlt,1
CNTK,Microsoft,gitter-badger,1
CNTK,Microsoft,YanZhangADS,1
CNTK,Microsoft,cijianzy,1
CNTK,Microsoft,dadebarr,1
CNTK,Microsoft,DaveyBiggers,1
CNTK,Microsoft,fcb1899,1
CNTK,Microsoft,infwinston,1
CNTK,Microsoft,jakrivan,1
CNTK,Microsoft,jaurora,1
CNTK,Microsoft,jerogers-msft,1
CNTK,Microsoft,motamed,1
CNTK,Microsoft,pannous,1
CNTK,Microsoft,shiyang1983,1
CNTK,Microsoft,takuya-takeuchi,1
CNTK,Microsoft,walkerning,1
CNTK,Microsoft,weixsong,1
CNTK,Microsoft,westonplatter,1
CNTK,Microsoft,wsywl,1
CNTK,Microsoft,DGideas,1
LightLDA,Microsoft,feiga,41
LightLDA,Microsoft,hiyijian,16
LightLDA,Microsoft,yiylin,2
LightLDA,Microsoft,msftgits,1
LightLDA,Microsoft,tanglizhe1105,1
LightGBM,Microsoft,guolinke,517
LightGBM,Microsoft,wxchan,91
LightGBM,Microsoft,Laurae2,63
LightGBM,Microsoft,chivee,51
LightGBM,Microsoft,henry0312,41
LightGBM,Microsoft,StrikerRUS,22
LightGBM,Microsoft,xuehui1991,16
LightGBM,Microsoft,huanzhang12,11
LightGBM,Microsoft,cbecker,9
LightGBM,Microsoft,zhangyafeikimi,8
LightGBM,Microsoft,yanyachen,7
LightGBM,Microsoft,Allardvm,7
LightGBM,Microsoft,olofer,5
LightGBM,Microsoft,j-mark-hou,4
LightGBM,Microsoft,ClimbsRocks,4
LightGBM,Microsoft,Tony-Y,4
LightGBM,Microsoft,bfgray3,2
LightGBM,Microsoft,JayveeHe,2
LightGBM,Microsoft,miguelgfierro,2
LightGBM,Microsoft,PPACI,2
LightGBM,Microsoft,slundberg,2
LightGBM,Microsoft,fulldecent,2
LightGBM,Microsoft,yuyuz,2
LightGBM,Microsoft,i3v,2
LightGBM,Microsoft,alberthkcheng,1
LightGBM,Microsoft,alexander-rakhlin,1
LightGBM,Microsoft,aecio,1
LightGBM,Microsoft,limexp,1
LightGBM,Microsoft,ChenZhiyong,1
LightGBM,Microsoft,kant,1
LightGBM,Microsoft,Derek-Xiao,1
LightGBM,Microsoft,fcchou,1
LightGBM,Microsoft,JesseLimtiaco,1
LightGBM,Microsoft,synapticarbors,1
LightGBM,Microsoft,kirillseva,1
LightGBM,Microsoft,kmike,1
LightGBM,Microsoft,nji-syd,1
LightGBM,Microsoft,fstonezst,1
LightGBM,Microsoft,ProtD,1
LightGBM,Microsoft,RahulHP,1
LightGBM,Microsoft,rmhasan,1
LightGBM,Microsoft,flennerhag,1
LightGBM,Microsoft,lancifollia,1
LightGBM,Microsoft,szilard,1
LightGBM,Microsoft,gitter-badger,1
LightGBM,Microsoft,JackStat,1
LightGBM,Microsoft,Xivid,1
LightGBM,Microsoft,mark86092,1
LightGBM,Microsoft,cijianzy,1
LightGBM,Microsoft,codemzs,1
LightGBM,Microsoft,aamster,1
LightGBM,Microsoft,chenghuige,1
LightGBM,Microsoft,extremin,1
LightGBM,Microsoft,guFalcon,1
LightGBM,Microsoft,jeremiedb,1
LightGBM,Microsoft,joshkyh,1
LightGBM,Microsoft,rgranvil,1
LightGBM,Microsoft,run2,1
LightGBM,Microsoft,tks0123456789,1
LightGBM,Microsoft,WWLoveBasketball,1
LightGBM,Microsoft,qrqpjxq,1
Theano,Theano,nouiz,9016
Theano,Theano,lamblin,2479
Theano,Theano,abergeron,2269
Theano,Theano,jaberg,1978
Theano,Theano,pascanur,1054
Theano,Theano,goodfeli,755
Theano,Theano,carriepl,671
Theano,Theano,breuleux,507
Theano,Theano,notoraptor,437
Theano,Theano,dwf,398
Theano,Theano,harlouci,372
Theano,Theano,joaovictortr,279
Theano,Theano,royxue,213
Theano,Theano,turian,192
Theano,Theano,abalkin,188
Theano,Theano,affanv14,183
Theano,Theano,Sentient07,173
Theano,Theano,ReyhaneAskari,165
Theano,Theano,ChienliMa,164
Theano,Theano,Amrithasuresh,161
Theano,Theano,ballasn,147
Theano,Theano,gvtulder,142
Theano,Theano,gdesjardins,139
Theano,Theano,aalmah,118
Theano,Theano,Hengjean,111
Theano,Theano,jlowin,107
Theano,Theano,NicolasBouchard,106
Theano,Theano,khaotik,105
Theano,Theano,caglar,103
Theano,Theano,SinaHonari,101
Theano,Theano,aam-at,96
Theano,Theano,f0k,92
Theano,Theano,cooijmanstim,91
Theano,Theano,mrocklin,90
Theano,Theano,daemonmaker,87
Theano,Theano,larseeri,87
Theano,Theano,mohammadpz,87
Theano,Theano,Thrandis,73
Theano,Theano,cangermueller,63
Theano,Theano,yaoli,62
Theano,Theano,ChihebTrabelsi,61
Theano,Theano,shawntan,60
Theano,Theano,hantek,60
Theano,Theano,t13m,59
Theano,Theano,adbrebs,57
Theano,Theano,josharian,51
Theano,Theano,chinnadhurai,50
Theano,Theano,Saizheng,49
Theano,Theano,doomie,47
Theano,Theano,jsalvatier,46
Theano,Theano,harmdevries89,45
Theano,Theano,shabanian,45
Theano,Theano,tfjgeorge,42
Theano,Theano,julianser,41
Theano,Theano,fvisin,40
Theano,Theano,sisp,40
Theano,Theano,MarcCote,37
Theano,Theano,sebastien-j,36
Theano,Theano,bartvm,35
Theano,Theano,vikramnitin9,35
Theano,Theano,Faruk-Ahmed,34
Theano,Theano,vdumoulin,34
Theano,Theano,dmitriy-serdyuk,30
Theano,Theano,olimastro,30
Theano,Theano,manzagop,30
Theano,Theano,alexmlamb,28
Theano,Theano,mgermain,27
Theano,Theano,viveksck,27
Theano,Theano,bouthilx,26
Theano,Theano,HapeMask,25
Theano,Theano,kelvinxu,25
Theano,Theano,yingzha,24
Theano,Theano,matt-graham,20
Theano,Theano,stencilman,19
Theano,Theano,kmike,19
Theano,Theano,shackenberg,18
Theano,Theano,rmcgibbo,18
Theano,Theano,simlmx,17
Theano,Theano,erakra,17
Theano,Theano,AlOa,16
Theano,Theano,AndreiCostinescu,16
Theano,Theano,sygi,16
Theano,Theano,laurent-dinh,16
Theano,Theano,glorotxa,15
Theano,Theano,borisfom,14
Theano,Theano,aboSamoor,14
Theano,Theano,JesseLivezey,14
Theano,Theano,saebrahimi,12
Theano,Theano,botev,11
Theano,Theano,hamelphi,11
Theano,Theano,jhelie,11
Theano,Theano,xiaoqie,11
Theano,Theano,FayW,10
Theano,Theano,bordesf,10
Theano,Theano,kvmanohar22,10
Theano,Theano,swook,10
Theano,Theano,craffel,9
Theano,Theano,herr-biber,9
Theano,Theano,memimo,9
Theano,Theano,nicholas-leonard,9
Theano,Theano,juancamilog,8
Theano,Theano,kyunghyuncho,8
Theano,Theano,orhanf,8
Theano,Theano,ruslanagit,8
Theano,Theano,taesupkim,8
Theano,Theano,anirudh9119,7
Theano,Theano,xoltar,7
Theano,Theano,pcs-theano,7
Theano,Theano,lucasb-eyer,7
Theano,Theano,benanne,7
Theano,Theano,yobibyte,7
Theano,Theano,vipulraheja,7
Theano,Theano,bbudescu,6
Theano,Theano,danielrenshaw,6
Theano,Theano,diogo149,6
Theano,Theano,gokul-uf,6
Theano,Theano,gwtaylor,6
Theano,Theano,julienr,6
Theano,Theano,kumarkrishna,6
Theano,Theano,boulanni,6
Theano,Theano,ozancaglayan,6
Theano,Theano,paulfchristiano,6
Theano,Theano,seanprime7,6
Theano,Theano,TimSalimans,6
Theano,Theano,vmichals,6
Theano,Theano,cocuh,6
Theano,Theano,jia-kai,6
Theano,Theano,andreh12,5
Theano,Theano,douglaseck,5
Theano,Theano,HaniAlmousli,5
Theano,Theano,yosinski,5
Theano,Theano,jdemouth,5
Theano,Theano,mbeissinger,5
Theano,Theano,moslemk,5
Theano,Theano,mingwandroid,5
Theano,Theano,Saxenauts,5
Theano,Theano,surban,5
Theano,Theano,shubhvachher,5
Theano,Theano,skaae,5
Theano,Theano,gw0,5
Theano,Theano,happygds,5
Theano,Theano,mockingjamie,5
Theano,Theano,tsirif,4
Theano,Theano,rizar,4
Theano,Theano,uralik,4
Theano,Theano,jey,4
Theano,Theano,317070,4
Theano,Theano,ieee8023,4
Theano,Theano,bayerj,4
Theano,Theano,kashif,4
Theano,Theano,theano-bot,4
Theano,Theano,cai-lw,4
Theano,Theano,SuperElectric,4
Theano,Theano,mcfletch,4
Theano,Theano,IshmaelBelghazi,4
Theano,Theano,npinto,4
Theano,Theano,RadhikaG,4
Theano,Theano,rebecca-palmer,4
Theano,Theano,sieben,4
Theano,Theano,zploskey,4
Theano,Theano,mronian,4
Theano,Theano,vesis84,4
Theano,Theano,waiwnf,3
Theano,Theano,benathi,3
Theano,Theano,briancheung,3
Theano,Theano,ebuchman,3
Theano,Theano,jeffdonahue,3
Theano,Theano,jbornschein,3
Theano,Theano,Kaixhin,3
Theano,Theano,medakk,3
Theano,Theano,omtcyfz,3
Theano,Theano,xeray,3
Theano,Theano,MartinThoma,3
Theano,Theano,mjwillson,3
Theano,Theano,pfk-beta,3
Theano,Theano,Krastanov,3
Theano,Theano,YangZhang4065,3
Theano,Theano,Erotemic,3
Theano,Theano,ziyuang,3
Theano,Theano,ddtm,3
Theano,Theano,acganesh,2
Theano,Theano,AnishShah,2
Theano,Theano,benmccann,2
Theano,Theano,poolio,2
Theano,Theano,clorenz7,2
Theano,Theano,sibleyd,2
Theano,Theano,thiboeri,2
Theano,Theano,ghisvail,2
Theano,Theano,mesnilgr,2
Theano,Theano,flashus,2
Theano,Theano,joschu,2
Theano,Theano,JohnZed,2
Theano,Theano,hojonathanho,2
Theano,Theano,viirya,2
Theano,Theano,mangwang,2
Theano,Theano,mdda,2
Theano,Theano,martinarjovsky,2
Theano,Theano,matthias-k,2
Theano,Theano,mharradon,2
Theano,Theano,Morgan243,2
Theano,Theano,srambhatla,2
Theano,Theano,timgasper,2
Theano,Theano,glogowski-wojciech,2
Theano,Theano,yarikoptic,2
Theano,Theano,PhNyx,2
Theano,Theano,fo40225,2
Theano,Theano,ivdorelian,2
Theano,Theano,jan-matthis,2
Theano,Theano,jojolalpin,2
Theano,Theano,mrTsjolder,2
Theano,Theano,spotted1234,2
Theano,Theano,peterjsadowski,2
Theano,Theano,stsievert,2
Theano,Theano,tete1030,2
Theano,Theano,wyjw,2
Theano,Theano,ejls,2
Theano,Theano,wazeerzulfikar,2
Theano,Theano,aflaxman,1
Theano,Theano,ASalvail,1
Theano,Theano,akx,1
Theano,Theano,ageitgey,1
Theano,Theano,arkeet,1
Theano,Theano,aseyboldt,1
Theano,Theano,albertz,1
Theano,Theano,aelaguiz,1
Theano,Theano,and-colonna,1
Theano,Theano,andresgottlieb,1
Theano,Theano,davikrehalt,1
Theano,Theano,anmolsahoo25,1
Theano,Theano,Azrael1,1
Theano,Theano,carlthome,1
Theano,Theano,ChongWu-Biostat,1
Theano,Theano,cvangysel,1
Theano,Theano,ClaudeCoulombe,1
Theano,Theano,claymcleod,1
Theano,Theano,dimatura,1
Theano,Theano,dg2,1
Theano,Theano,davidbau,1
Theano,Theano,n1ghtmare,1
Theano,Theano,evelynmitchell,1
Theano,Theano,enfeizhan,1
Theano,Theano,Snarfza,1
Theano,Theano,Fuchai,1
Theano,Theano,fabioperez,1
Theano,Theano,genichyar,1
Theano,Theano,gfrenchuea,1
Theano,Theano,glouppe,1
Theano,Theano,gciccarelli3,1
Theano,Theano,temporaer,1
Theano,Theano,hma02,1
Theano,Theano,yhlam,1
Theano,Theano,kohr-h,1
Theano,Theano,huanzhang12,1
Theano,Theano,huyng,1
Theano,Theano,ilanschnell,1
Theano,Theano,jlombacher,1
Theano,Theano,janchorowski,1
Theano,Theano,jayanthkoushik,1
Theano,Theano,jfsantos,1
Theano,Theano,johnarevalo,1
Theano,Theano,KarenUllrich,1
Theano,Theano,kyleam,1
Theano,Theano,lzamparo,1
Theano,Theano,Naereen,1
Theano,Theano,TaoLv,1
Theano,Theano,madisonmay,1
Theano,Theano,Maltimore,1
Theano,Theano,marondeau,1
Theano,Theano,mafg,1
Theano,Theano,denadai2,1
Theano,Theano,mdraw,1
Theano,Theano,ferrine,1
Theano,Theano,mbojrab,1
Theano,Theano,eickenberg,1
Theano,Theano,mike1808,1
Theano,Theano,mop,1
Theano,Theano,mdenil,1
Theano,Theano,MurugeshMarvel,1
Theano,Theano,nalepae,1
Theano,Theano,NeilGirdhar,1
Theano,Theano,niasla,1
